pano_id,lat,lng,heading,num_links,tour_url
47020639,43.449041829181,-3.8317088660987,232.1,2,https://tourmkr.com/F17VY1PAdF
47020636,43.448911510004,-3.8316343884086,233.0,2,https://tourmkr.com/F17VY1PAdF
47020049,43.448737229345,-3.8315391552039,234.7,2,https://tourmkr.com/F17VY1PAdF
47020638,43.448772675894,-3.8312090302626,102.1,2,https://tourmkr.com/F17VY1PAdF
47020635,43.448913980439,-3.831107842781,101.9,2,https://tourmkr.com/F17VY1PAdF
47020631,43.449036701355,-3.8310208259948,103.4,2,https://tourmkr.com/F17VY1PAdF
47020632,43.449166815383,-3.8309225396593,283.4,2,https://tourmkr.com/F17VY1PAdF
47020634,43.449308784892,-3.8308140937766,102.0,2,https://tourmkr.com/F17VY1PAdF
47020633,43.449454573095,-3.8307102321927,102.8,2,https://tourmkr.com/F17VY1PAdF
47020629,43.449592655384,-3.8306085542343,103.8,2,https://tourmkr.com/F17VY1PAdF
47020630,43.449699079334,-3.8305268029499,99.8,3,https://tourmkr.com/F17VY1PAdF
47020050,43.4498,-3.8305277777778,50.0,4,https://tourmkr.com/F17VY1PAdF
47020628,43.449841666667,-3.8304666666667,261.5,3,https://tourmkr.com/F17VY1PAdF
47020627,43.449969272655,-3.8303281668523,104.7,2,https://tourmkr.com/F17VY1PAdF
47020626,43.450119682547,-3.8302084710857,103.3,2,https://tourmkr.com/F17VY1PAdF
47020623,43.450269326259,-3.8300957509245,102.8,2,https://tourmkr.com/F17VY1PAdF
47020625,43.450409900762,-3.82999224082,282.8,2,https://tourmkr.com/F17VY1PAdF
47020624,43.450553046878,-3.8298757889254,105.0,2,https://tourmkr.com/F17VY1PAdF
47020621,43.450652517746,-3.8297954283931,102.4,2,https://tourmkr.com/F17VY1PAdF
47020620,43.450737874773,-3.8297335333096,103.2,2,https://tourmkr.com/F17VY1PAdF
47020619,43.450831004882,-3.8296637439267,105.1,2,https://tourmkr.com/F17VY1PAdF
47020052,43.450924892508,-3.8295877708212,111.9,3,https://tourmkr.com/F17VY1PAdF
47020711,43.451944444444,-3.8277805555556,64.5,2,https://tourmkr.com/F17VY1PAdF
47020718,43.452125,-3.827825,54.7,2,https://tourmkr.com/F17VY1PAdF
47020608,43.452275,-3.8279,50.2,2,https://tourmkr.com/F17VY1PAdF
47020610,43.452430555556,-3.8279972222222,53.9,2,https://tourmkr.com/F17VY1PAdF
47020607,43.452494444444,-3.8280305555556,233.9,2,https://tourmkr.com/F17VY1PAdF
47020606,43.452499780675,-3.8280934135895,4.9,2,https://tourmkr.com/F17VY1PAdF
47020070,43.452638888889,-3.8284111111111,298.2,2,https://tourmkr.com/F17VY1PAdF
47020072,43.452584453619,-3.8284824759999,118.2,1,https://tourmkr.com/F17VY1PAdF
47020603,43.452696144364,-3.8283296858478,183.4,2,https://tourmkr.com/F17VY1PAdF
47020600,43.452676820746,-3.828251426987,234.3,2,https://tourmkr.com/F17VY1PAdF
47020602,43.452520685097,-3.8281715707615,235.4,3,https://tourmkr.com/F17VY1PAdF
47020601,43.452355660702,-3.8280922464926,233.8,2,https://tourmkr.com/F17VY1PAdF
47020599,43.452141939228,-3.8279804473812,234.5,2,https://tourmkr.com/F17VY1PAdF
47020597,43.451968797804,-3.827893138177,244.6,2,https://tourmkr.com/F17VY1PAdF
47020663,43.451779809472,-3.8278468214864,312.6,3,https://tourmkr.com/F17VY1PAdF
47020596,43.451702777778,-3.8280166666667,132.6,2,https://tourmkr.com/F17VY1PAdF
47020595,43.45165,-3.8282611111111,317.7,2,https://tourmkr.com/F17VY1PAdF
47020594,43.451563888889,-3.8284944444444,137.7,2,https://tourmkr.com/F17VY1PAdF
47020721,43.451461111111,-3.828725,133.1,2,https://tourmkr.com/F17VY1PAdF
47020673,43.451363888889,-3.8289222222222,130.5,2,https://tourmkr.com/F17VY1PAdF
47020679,43.451288888889,-3.8291277777778,138.0,2,https://tourmkr.com/F17VY1PAdF
47020667,43.451211111111,-3.8293277777778,136.5,2,https://tourmkr.com/F17VY1PAdF
47020720,43.451130555556,-3.8295277777778,135.6,3,https://tourmkr.com/F17VY1PAdF
47020664,43.451066666667,-3.8297777777778,145.2,2,https://tourmkr.com/F17VY1PAdF
47020089,43.450291220164,-3.832443156044,319.2,2,https://tourmkr.com/F17VY1PAdF
47020090,43.450316666667,-3.8323361111111,326.5,2,https://tourmkr.com/F17VY1PAdF
47020712,43.450357117613,-3.8322090792751,142.4,2,https://tourmkr.com/F17VY1PAdF
47020093,43.450386037269,-3.8321116711203,145.1,2,https://tourmkr.com/F17VY1PAdF
47020670,43.450415256006,-3.8319982580921,142.6,3,https://tourmkr.com/F17VY1PAdF
47020091,43.450459111712,-3.8318577681653,143.7,2,https://tourmkr.com/F17VY1PAdF
47020092,43.450508279977,-3.831681062198,323.7,3,https://tourmkr.com/F17VY1PAdF
47020094,43.45055752477,-3.8314914849615,143.5,2,https://tourmkr.com/F17VY1PAdF
47020707,43.450608347873,-3.8313107722068,323.5,2,https://tourmkr.com/F17VY1PAdF
47020703,43.450636111111,-3.8310388888889,336.6,2,https://tourmkr.com/F17VY1PAdF
47020706,43.450688888889,-3.8308138888889,148.0,2,https://tourmkr.com/F17VY1PAdF
47020672,43.450747222222,-3.8305444444444,328.0,2,https://tourmkr.com/F17VY1PAdF
47020704,43.450813888889,-3.8302972222222,324.3,2,https://tourmkr.com/F17VY1PAdF
47020705,43.450877777778,-3.8300444444444,325.4,2,https://tourmkr.com/F17VY1PAdF
47020698,43.451013888889,-3.8294944444444,62.9,3,https://tourmkr.com/F17VY1PAdF
47020701,43.450927186626,-3.8297174008447,323.7,3,https://tourmkr.com/F17VY1PAdF
47020699,43.450868944455,-3.8299271947839,321.4,2,https://tourmkr.com/F17VY1PAdF
47020697,43.450816361579,-3.830095939069,141.4,2,https://tourmkr.com/F17VY1PAdF
47020696,43.450753952575,-3.8303183991268,143.5,2,https://tourmkr.com/F17VY1PAdF
47020695,43.450709848538,-3.8305078073086,300.1,2,https://tourmkr.com/F17VY1PAdF
47020694,43.450575208368,-3.8306961935598,120.1,2,https://tourmkr.com/F17VY1PAdF
47020693,43.450416617674,-3.8308704870605,113.2,3,https://tourmkr.com/F17VY1PAdF
47020692,43.450311042264,-3.8308219221672,230.7,2,https://tourmkr.com/F17VY1PAdF
47020691,43.450116901672,-3.8307029934959,234.6,2,https://tourmkr.com/F17VY1PAdF
47020689,43.449962895249,-3.8306256000022,233.1,2,https://tourmkr.com/F17VY1PAdF
47020690,43.449775,-3.8304777777778,81.5,3,https://tourmkr.com/F17VY1PAdF
47020104,43.449905555556,-3.8305944444444,53.1,2,https://tourmkr.com/F17VY1PAdF
47020688,43.450342781209,-3.8309462035785,293.2,2,https://tourmkr.com/F17VY1PAdF
47020719,43.450255116381,-3.8310423509003,293.5,2,https://tourmkr.com/F17VY1PAdF
47020686,43.45009336037,-3.8312215556759,113.5,2,https://tourmkr.com/F17VY1PAdF
47020684,43.449939408741,-3.8313862686292,294.3,2,https://tourmkr.com/F17VY1PAdF
47020683,43.449795411417,-3.8315506692082,292.4,2,https://tourmkr.com/F17VY1PAdF
47020682,43.449657634772,-3.8316974616841,112.4,2,https://tourmkr.com/F17VY1PAdF
47020681,43.449499496579,-3.8318638889643,112.0,2,https://tourmkr.com/F17VY1PAdF
47020687,43.449433209585,-3.831932454595,291.2,3,https://tourmkr.com/F17VY1PAdF
47020685,43.449271224606,-3.8320979472448,292.7,2,https://tourmkr.com/F17VY1PAdF
47020709,43.449147021006,-3.8322316498507,112.7,2,https://tourmkr.com/F17VY1PAdF
47020708,43.449023156416,-3.8323627034935,293.8,2,https://tourmkr.com/F17VY1PAdF
47020675,43.448891147358,-3.832510897922,113.8,2,https://tourmkr.com/F17VY1PAdF
47020680,43.448752690118,-3.8326629883238,294.2,2,https://tourmkr.com/F17VY1PAdF
47020678,43.448631992432,-3.8328002745274,294.7,2,https://tourmkr.com/F17VY1PAdF
47020677,43.448501566379,-3.8329515852371,289.8,3,https://tourmkr.com/F17VY1PAdF
47020674,43.448340021624,-3.8328658962361,233.7,2,https://tourmkr.com/F17VY1PAdF
47020676,43.448176553301,-3.8327797399186,53.7,2,https://tourmkr.com/F17VY1PAdF
47020106,43.447995855998,-3.8326885120436,54.5,2,https://tourmkr.com/F17VY1PAdF
47020107,43.447826650035,-3.8325854583825,50.8,2,https://tourmkr.com/F17VY1PAdF
47020108,43.447660012563,-3.8324930695042,232.7,2,https://tourmkr.com/F17VY1PAdF
47020710,43.447470188033,-3.8323879451505,52.7,2,https://tourmkr.com/F17VY1PAdF
47020669,43.448321542529,-3.8331262599922,109.8,2,https://tourmkr.com/F17VY1PAdF
47020668,43.448164346645,-3.8333009251962,290.0,2,https://tourmkr.com/F17VY1PAdF
47020593,43.448014853295,-3.8334471231677,110.0,2,https://tourmkr.com/F17VY1PAdF
47020592,43.447878887277,-3.8335966083213,295.0,2,https://tourmkr.com/F17VY1PAdF
47020588,43.447743882539,-3.8337544588381,292.3,2,https://tourmkr.com/F17VY1PAdF
47020590,43.447586399739,-3.8339219035182,296.2,2,https://tourmkr.com/F17VY1PAdF
47020591,43.447545516824,-3.8339718729515,234.0,3,https://tourmkr.com/F17VY1PAdF
47020589,43.447384147569,-3.8338882754369,232.4,2,https://tourmkr.com/F17VY1PAdF
47020053,43.447218805044,-3.8337952359816,234.2,2,https://tourmkr.com/F17VY1PAdF
47020586,43.447026353877,-3.8336962194703,234.3,2,https://tourmkr.com/F17VY1PAdF
47020587,43.446823241525,-3.8335926772524,233.6,2,https://tourmkr.com/F17VY1PAdF
47020585,43.44668112649,-3.8335175038844,231.4,2,https://tourmkr.com/F17VY1PAdF
47020584,43.446602438486,-3.8334708795562,235.2,2,https://tourmkr.com/F17VY1PAdF
47020054,43.446607211433,-3.833169680047,146.3,2,https://tourmkr.com/F17VY1PAdF
47020055,43.446651458337,-3.8329854197034,152.4,2,https://tourmkr.com/F17VY1PAdF
47020056,43.44666837425,-3.832877828899,332.4,2,https://tourmkr.com/F17VY1PAdF
47020582,43.446532293412,-3.8334367324103,324.4,3,https://tourmkr.com/F17VY1PAdF
47020583,43.44644740372,-3.8337536288311,324.1,2,https://tourmkr.com/F17VY1PAdF
47020581,43.446381708513,-3.833994727154,325.1,2,https://tourmkr.com/F17VY1PAdF
47020579,43.446315419908,-3.8342519825041,145.1,2,https://tourmkr.com/F17VY1PAdF
47020580,43.446263487433,-3.8344492241871,324.1,2,https://tourmkr.com/F17VY1PAdF
47020578,43.446198692714,-3.834687145587,324.5,2,https://tourmkr.com/F17VY1PAdF
47020577,43.446136852574,-3.8349193334192,324.9,2,https://tourmkr.com/F17VY1PAdF
47020576,43.446062174902,-3.8352064383437,144.9,2,https://tourmkr.com/F17VY1PAdF
47020058,43.446006709348,-3.8354249730927,45.6,3,https://tourmkr.com/F17VY1PAdF
47020057,43.445926359137,-3.8354338616736,320.5,3,https://tourmkr.com/F17VY1PAdF
47020574,43.446077777778,-3.8357361111111,33.2,3,https://tourmkr.com/F17VY1PAdF
47020575,43.446108333333,-3.8355027777778,112.2,3,https://tourmkr.com/F17VY1PAdF
47020572,43.446254496995,-3.8353477065268,111.9,2,https://tourmkr.com/F17VY1PAdF
47020573,43.4463986675,-3.835196841215,112.8,2,https://tourmkr.com/F17VY1PAdF
47020571,43.446558601554,-3.8350239031942,292.8,2,https://tourmkr.com/F17VY1PAdF
47020570,43.446700938379,-3.8348720520033,292.4,2,https://tourmkr.com/F17VY1PAdF
47020568,43.446856891387,-3.8347057021546,292.4,2,https://tourmkr.com/F17VY1PAdF
47020569,43.447016981399,-3.8345284841641,293.4,2,https://tourmkr.com/F17VY1PAdF
47020567,43.447280791453,-3.8342499320875,112.0,2,https://tourmkr.com/F17VY1PAdF
47020565,43.447449397266,-3.8340724130782,292.0,2,https://tourmkr.com/F17VY1PAdF
47020564,43.445743855404,-3.8352097033419,220.4,2,https://tourmkr.com/F17VY1PAdF
47020563,43.445562393107,-3.8350393835622,222.5,2,https://tourmkr.com/F17VY1PAdF
47020561,43.445460402032,-3.8349509644719,42.5,3,https://tourmkr.com/F17VY1PAdF
47020560,43.445858875675,-3.833434085255,324.8,2,https://tourmkr.com/F17VY1PAdF
47020559,43.44580396376,-3.833643203493,144.8,2,https://tourmkr.com/F17VY1PAdF
47020558,43.445751915831,-3.8338454173777,324.6,2,https://tourmkr.com/F17VY1PAdF
47020557,43.44568415969,-3.8341012715509,324.7,2,https://tourmkr.com/F17VY1PAdF
47020556,43.44562295583,-3.8343341253828,324.3,2,https://tourmkr.com/F17VY1PAdF
47020555,43.445559275745,-3.8345711110684,144.3,2,https://tourmkr.com/F17VY1PAdF
47020553,43.445498969125,-3.8348113909776,145.6,2,https://tourmkr.com/F17VY1PAdF
47020554,43.44535676484,-3.8348649108891,220.0,3,https://tourmkr.com/F17VY1PAdF
47020508,43.445267776027,-3.834780352526,219.2,2,https://tourmkr.com/F17VY1PAdF
47020510,43.445161896389,-3.8346764347482,220.6,2,https://tourmkr.com/F17VY1PAdF
47020509,43.44505656538,-3.8345785485366,221.7,2,https://tourmkr.com/F17VY1PAdF
47020511,43.444957274478,-3.8344900827786,41.7,2,https://tourmkr.com/F17VY1PAdF
47020405,43.445875777675,-3.8355890292223,284.5,3,https://tourmkr.com/F17VY1PAdF
47020524,43.445769756775,-3.8356728828136,283.5,2,https://tourmkr.com/F17VY1PAdF
47020525,43.445588163586,-3.8358105828662,282.4,2,https://tourmkr.com/F17VY1PAdF
47020527,43.445430555556,-3.835925,283.4,2,https://tourmkr.com/F17VY1PAdF
47020526,43.445284985132,-3.8360352008682,283.0,2,https://tourmkr.com/F17VY1PAdF
47020528,43.445128508618,-3.8361516830113,279.3,2,https://tourmkr.com/F17VY1PAdF
47020529,43.444951077216,-3.8362636962516,99.3,2,https://tourmkr.com/F17VY1PAdF
47020530,43.444792090062,-3.8363890307203,104.4,2,https://tourmkr.com/F17VY1PAdF
47020404,43.444627613733,-3.8365250160178,280.7,2,https://tourmkr.com/F17VY1PAdF
47020531,43.444487234425,-3.8366195502724,100.7,2,https://tourmkr.com/F17VY1PAdF
47020532,43.444319444444,-3.8367416666667,282.4,2,https://tourmkr.com/F17VY1PAdF
47020536,43.444167013081,-3.8368520085192,281.2,2,https://tourmkr.com/F17VY1PAdF
47020534,43.444008333333,-3.8369611111111,283.1,2,https://tourmkr.com/F17VY1PAdF
47020533,43.443838753866,-3.8370877459061,283.6,2,https://tourmkr.com/F17VY1PAdF
47020535,43.443701053736,-3.8371925397749,281.7,2,https://tourmkr.com/F17VY1PAdF
47020408,43.443544444444,-3.8373027777778,282.0,2,https://tourmkr.com/F17VY1PAdF
47020537,43.443364572606,-3.837431176011,102.0,2,https://tourmkr.com/F17VY1PAdF
47020538,43.443213874016,-3.8375503676449,281.3,2,https://tourmkr.com/F17VY1PAdF
47020540,43.443070536755,-3.8376494032066,101.3,2,https://tourmkr.com/F17VY1PAdF
47020539,43.442881209122,-3.8377920658025,193.6,3,https://tourmkr.com/F17VY1PAdF
47020543,43.442457699229,-3.836667515224,191.6,2,https://tourmkr.com/F17VY1PAdF
47020542,43.442375883804,-3.8364460288396,11.6,2,https://tourmkr.com/F17VY1PAdF
47020544,43.442294224606,-3.8362331305321,189.5,2,https://tourmkr.com/F17VY1PAdF
47020545,43.442229956696,-3.8360417768375,9.5,3,https://tourmkr.com/F17VY1PAdF
47020547,43.442420131611,-3.8359056463952,282.1,2,https://tourmkr.com/F17VY1PAdF
47020546,43.44257543101,-3.8357920428852,102.7,2,https://tourmkr.com/F17VY1PAdF
47020548,43.442727276304,-3.8356805244252,282.7,2,https://tourmkr.com/F17VY1PAdF
47020549,43.442882030956,-3.8355587432416,284.4,2,https://tourmkr.com/F17VY1PAdF
47020550,43.443045913989,-3.8354366458785,99.0,2,https://tourmkr.com/F17VY1PAdF
47020402,43.443185859154,-3.835349472974,104.5,2,https://tourmkr.com/F17VY1PAdF
47020551,43.443344804202,-3.8352239737532,102.0,2,https://tourmkr.com/F17VY1PAdF
47020552,43.443490977567,-3.8351196125728,103.7,2,https://tourmkr.com/F17VY1PAdF
47020403,43.443631269263,-3.8350120881953,283.7,2,https://tourmkr.com/F17VY1PAdF
47020400,43.44371953528,-3.8349494005261,100.6,2,https://tourmkr.com/F17VY1PAdF
47020401,43.443830555556,-3.834875,280.6,2,https://tourmkr.com/F17VY1PAdF
47020399,43.443913285535,-3.8348015448879,103.2,2,https://tourmkr.com/F17VY1PAdF
47020397,43.444071022434,-3.8346834877374,100.4,2,https://tourmkr.com/F17VY1PAdF
47020398,43.444223075305,-3.8345822897532,280.4,2,https://tourmkr.com/F17VY1PAdF
47020409,43.444350079004,-3.8344881578163,104.2,2,https://tourmkr.com/F17VY1PAdF
47020396,43.444489322356,-3.8343793326167,284.2,2,https://tourmkr.com/F17VY1PAdF
47020472,43.446155367713,-3.8358304229286,14.2,2,https://tourmkr.com/F17VY1PAdF
47020475,43.446238785693,-3.8360328799579,7.2,2,https://tourmkr.com/F17VY1PAdF
47020474,43.4463172208,-3.8362932683995,309.5,2,https://tourmkr.com/F17VY1PAdF
47020476,43.446228284862,-3.8364672710707,129.5,2,https://tourmkr.com/F17VY1PAdF
47020477,43.44604379715,-3.8365995781753,281.7,2,https://tourmkr.com/F17VY1PAdF
47020478,43.445869444444,-3.8367222222222,281.0,2,https://tourmkr.com/F17VY1PAdF
47020479,43.445702777778,-3.8368361111111,282.2,2,https://tourmkr.com/F17VY1PAdF
47020480,43.445525250062,-3.8369638092829,102.2,2,https://tourmkr.com/F17VY1PAdF
47020481,43.445353766535,-3.8371028330264,282.2,2,https://tourmkr.com/F17VY1PAdF
47020482,43.445172222222,-3.8372333333333,102.2,2,https://tourmkr.com/F17VY1PAdF
47020484,43.445019444444,-3.8373611111111,281.4,2,https://tourmkr.com/F17VY1PAdF
47020483,43.444847222222,-3.8374805555556,281.1,2,https://tourmkr.com/F17VY1PAdF
47020485,43.444636111111,-3.837625,101.1,2,https://tourmkr.com/F17VY1PAdF
47020486,43.444477777778,-3.8377583333333,280.3,2,https://tourmkr.com/F17VY1PAdF
47020487,43.444280555556,-3.8378888888889,100.3,2,https://tourmkr.com/F17VY1PAdF
47020488,43.444116666667,-3.8380083333333,282.4,2,https://tourmkr.com/F17VY1PAdF
47020489,43.443955555556,-3.838125,281.2,2,https://tourmkr.com/F17VY1PAdF
47020490,43.443777777778,-3.8382472222222,280.3,2,https://tourmkr.com/F17VY1PAdF
47020493,43.443613888889,-3.8383555555556,284.0,2,https://tourmkr.com/F17VY1PAdF
47020491,43.443452777778,-3.8384805555556,279.1,2,https://tourmkr.com/F17VY1PAdF
47020494,43.443288888889,-3.8385833333333,280.5,2,https://tourmkr.com/F17VY1PAdF
47020492,43.443122222222,-3.8386944444444,305.2,3,https://tourmkr.com/F17VY1PAdF
47020495,43.442983333333,-3.8387444444444,339.3,3,https://tourmkr.com/F17VY1PAdF
47020496,43.442969444444,-3.83895,159.3,3,https://tourmkr.com/F17VY1PAdF
47020497,43.442877777778,-3.8391444444444,131.6,3,https://tourmkr.com/F17VY1PAdF
47020498,43.442861111111,-3.8394555555556,342.1,2,https://tourmkr.com/F17VY1PAdF
47020499,43.442852777778,-3.8397166666667,342.9,2,https://tourmkr.com/F17VY1PAdF
47020500,43.442847222222,-3.8399694444444,342.1,2,https://tourmkr.com/F17VY1PAdF
47020501,43.442838888889,-3.840225,342.1,2,https://tourmkr.com/F17VY1PAdF
47020502,43.442830555556,-3.8404833333333,341.6,2,https://tourmkr.com/F17VY1PAdF
47020503,43.442822222222,-3.8407027777778,320.9,2,https://tourmkr.com/F17VY1PAdF
47020505,43.442755555556,-3.8409111111111,261.1,2,https://tourmkr.com/F17VY1PAdF
47020506,43.442558333333,-3.8409416666667,254.6,2,https://tourmkr.com/F17VY1PAdF
47020507,43.442363888889,-3.8409416666667,253.5,2,https://tourmkr.com/F17VY1PAdF
47020470,43.442169444444,-3.8409361111111,254.6,2,https://tourmkr.com/F17VY1PAdF
47020469,43.441977777778,-3.8409361111111,254.6,2,https://tourmkr.com/F17VY1PAdF
47020468,43.441758333333,-3.8409361111111,249.5,2,https://tourmkr.com/F17VY1PAdF
47020609,43.441580555556,-3.8409138888889,258.4,2,https://tourmkr.com/F17VY1PAdF
47020467,43.441394444444,-3.8409305555556,243.8,2,https://tourmkr.com/F17VY1PAdF
47020622,43.441236111111,-3.8408888888889,255.7,2,https://tourmkr.com/F17VY1PAdF
47020464,43.44105465942,-3.8408934154925,255.3,2,https://tourmkr.com/F17VY1PAdF
47020466,43.440938282352,-3.8405531528934,340.9,2,https://tourmkr.com/F17VY1PAdF
47020465,43.440944444444,-3.8402888888889,164.9,2,https://tourmkr.com/F17VY1PAdF
47020463,43.44094358963,-3.8400561323992,162.0,2,https://tourmkr.com/F17VY1PAdF
47020462,43.440952777778,-3.8397861111111,342.0,2,https://tourmkr.com/F17VY1PAdF
47020461,43.4409548893,-3.8395578887811,343.9,2,https://tourmkr.com/F17VY1PAdF
47020460,43.440954213045,-3.8392898158732,344.8,2,https://tourmkr.com/F17VY1PAdF
47020459,43.440952205538,-3.8390321358607,163.9,2,https://tourmkr.com/F17VY1PAdF
47020458,43.440953984918,-3.8388448180616,343.9,3,https://tourmkr.com/F17VY1PAdF
47020456,43.440777361166,-3.8388320840849,253.6,2,https://tourmkr.com/F17VY1PAdF
47020457,43.440611111111,-3.8388277777778,73.6,2,https://tourmkr.com/F17VY1PAdF
47020455,43.440425020675,-3.8388166668022,286.8,3,https://tourmkr.com/F17VY1PAdF
47020454,43.440419444444,-3.8386444444444,128.1,3,https://tourmkr.com/F17VY1PAdF
47020453,43.440519444444,-3.8384583333333,87.4,3,https://tourmkr.com/F17VY1PAdF
47020452,43.440688888889,-3.8384055555556,85.6,2,https://tourmkr.com/F17VY1PAdF
47020450,43.440844444444,-3.8383638888889,85.4,2,https://tourmkr.com/F17VY1PAdF
47020449,43.441012352098,-3.8383198993123,92.0,2,https://tourmkr.com/F17VY1PAdF
47020451,43.441161727316,-3.8382091035171,294.4,2,https://tourmkr.com/F17VY1PAdF
47020448,43.441324991672,-3.838079231622,101.0,2,https://tourmkr.com/F17VY1PAdF
47020447,43.441459807669,-3.8379871521452,103.1,2,https://tourmkr.com/F17VY1PAdF
47020446,43.441577179002,-3.8378994947248,173.8,3,https://tourmkr.com/F17VY1PAdF
47020445,43.441655555556,-3.8380083333333,73.5,2,https://tourmkr.com/F17VY1PAdF
47020444,43.441772939007,-3.8380114529328,11.4,2,https://tourmkr.com/F17VY1PAdF
47020443,43.441537888596,-3.8367803372338,357.6,3,https://tourmkr.com/F17VY1PAdF
47020442,43.441562468188,-3.8369271584172,357.5,2,https://tourmkr.com/F17VY1PAdF
47020441,43.4416,-3.8371527777778,357.5,2,https://tourmkr.com/F17VY1PAdF
47020440,43.441639743652,-3.8373918544945,292.9,2,https://tourmkr.com/F17VY1PAdF
47020436,43.441888888889,-3.8383277777778,359.7,2,https://tourmkr.com/F17VY1PAdF
47020434,43.441938888889,-3.8385833333333,179.7,2,https://tourmkr.com/F17VY1PAdF
47020433,43.441977777778,-3.8387888888889,260.4,2,https://tourmkr.com/F17VY1PAdF
47020432,43.441838888889,-3.8388083333333,249.1,2,https://tourmkr.com/F17VY1PAdF
47020431,43.441672222222,-3.8387861111111,240.1,2,https://tourmkr.com/F17VY1PAdF
47020430,43.441516666667,-3.8387305555556,253.3,2,https://tourmkr.com/F17VY1PAdF
47020429,43.441347222222,-3.838725,255.7,2,https://tourmkr.com/F17VY1PAdF
47020428,43.441184311495,-3.8387292427673,7.9,3,https://tourmkr.com/F17VY1PAdF
47020427,43.441134878977,-3.8385055937826,1.2,2,https://tourmkr.com/F17VY1PAdF
47020426,43.441111572027,-3.8383809716507,176.5,2,https://tourmkr.com/F17VY1PAdF
47020666,43.441160758722,-3.8386256498892,181.2,2,https://tourmkr.com/F17VY1PAdF
47020714,43.441222173719,-3.8388505544438,253.0,3,https://tourmkr.com/F17VY1PAdF
47020715,43.441409198079,-3.8388610932534,72.8,2,https://tourmkr.com/F17VY1PAdF
47020716,43.441608935503,-3.8388700278873,77.2,2,https://tourmkr.com/F17VY1PAdF
47020665,43.441791940597,-3.8388587080954,73.4,2,https://tourmkr.com/F17VY1PAdF
47020717,43.441980347737,-3.8388643636596,72.5,2,https://tourmkr.com/F17VY1PAdF
47020713,43.442161617591,-3.8388739133995,73.7,2,https://tourmkr.com/F17VY1PAdF
47020424,43.442313110498,-3.838877309142,72.2,2,https://tourmkr.com/F17VY1PAdF
47020422,43.44247873451,-3.838886939375,73.7,2,https://tourmkr.com/F17VY1PAdF
47020425,43.442686111111,-3.8388916666667,44.0,3,https://tourmkr.com/F17VY1PAdF
47020423,43.442822222222,-3.8390027777778,224.0,2,https://tourmkr.com/F17VY1PAdF
47020421,43.442783333333,-3.8388027777778,288.2,2,https://tourmkr.com/F17VY1PAdF
47020419,43.442854610418,-3.838577776109,321.1,3,https://tourmkr.com/F17VY1PAdF
47020420,43.442859933977,-3.8383537801585,342.8,2,https://tourmkr.com/F17VY1PAdF
47020418,43.442870161101,-3.8381240790366,162.4,2,https://tourmkr.com/F17VY1PAdF
47020417,43.442875846274,-3.837922308971,342.4,2,https://tourmkr.com/F17VY1PAdF
47020416,43.442737084031,-3.837433041333,190.7,2,https://tourmkr.com/F17VY1PAdF
47020415,43.442651612593,-3.8371927736808,190.3,2,https://tourmkr.com/F17VY1PAdF
47020414,43.442591030013,-3.837019238774,192.7,2,https://tourmkr.com/F17VY1PAdF
47020413,43.442557922093,-3.8369337237231,102.4,3,https://tourmkr.com/F17VY1PAdF
47020412,43.442778837504,-3.8367737015954,100.5,2,https://tourmkr.com/F17VY1PAdF
47020410,43.442947222222,-3.8366611111111,103.5,2,https://tourmkr.com/F17VY1PAdF
47020411,43.443086111111,-3.8365555555556,102.0,2,https://tourmkr.com/F17VY1PAdF
47020512,43.44324114733,-3.8364452906352,102.6,2,https://tourmkr.com/F17VY1PAdF
47020516,43.443387611021,-3.83633837756,103.0,2,https://tourmkr.com/F17VY1PAdF
47020515,43.443576924923,-3.8361973768416,103.5,2,https://tourmkr.com/F17VY1PAdF
47020513,43.443722290885,-3.8360870170933,99.9,2,https://tourmkr.com/F17VY1PAdF
47020514,43.443886111111,-3.8359805555556,104.6,2,https://tourmkr.com/F17VY1PAdF
47020520,43.444047222222,-3.8358527777778,101.7,2,https://tourmkr.com/F17VY1PAdF
47020517,43.444219233522,-3.8357315296075,103.3,2,https://tourmkr.com/F17VY1PAdF
47020519,43.444385320171,-3.8356066047697,104.7,2,https://tourmkr.com/F17VY1PAdF
47020518,43.444554217422,-3.8354717649974,99.7,2,https://tourmkr.com/F17VY1PAdF
47020406,43.444711475873,-3.8353706595687,105.1,2,https://tourmkr.com/F17VY1PAdF
47020522,43.444851440154,-3.8352573959939,98.7,2,https://tourmkr.com/F17VY1PAdF
47020523,43.445019804346,-3.8351536940651,103.1,2,https://tourmkr.com/F17VY1PAdF
47020521,43.445164464087,-3.8350458130492,103.7,2,https://tourmkr.com/F17VY1PAdF
47020407,43.44530482145,-3.8349384748857,283.7,2,https://tourmkr.com/F17VY1PAdF
47020119,43.450180125547,-3.8328419136574,146.5,2,https://tourmkr.com/F17VY1PAdF
47020120,43.45011925669,-3.8331050916177,325.2,2,https://tourmkr.com/F17VY1PAdF
47020121,43.450044444444,-3.8333972222222,326.1,2,https://tourmkr.com/F17VY1PAdF
47020122,43.449984260155,-3.8336449125294,327.4,2,https://tourmkr.com/F17VY1PAdF
47020123,43.44995138571,-3.833791061099,324.7,2,https://tourmkr.com/F17VY1PAdF
47020125,43.449793050041,-3.8342982027321,139.3,2,https://tourmkr.com/F17VY1PAdF
